codigo;Ano;Desmatamento
211176;2007;1128,5
211178;2007;1100,4
211178;2007;1100,4
211178;2007;1100,4
211178;2007;1100,4
211178;2007;1100,4
211178;2007;1100,4
211180;2007;57,8
211180;2007;57,8
211180;2007;57,8
211180;2007;57,8
211180;2007;57,8
211180;2007;57,8
211220;2007;nada consta
211220;2007;nada consta
211220;2007;nada consta
211223;2007;152,8
211223;2007;152,8
211223;2007;152,8
211223;2007;152,8
211227;2007;249,0
211227;2007;249,0
211227;2007;249,0
211227;2007;249,0
211240;2007;1901,1
211240;2007;1901,1
211245;2007;1159,6
211245;2007;1159,6
211245;2007;1159,6
211245;2007;1159,6
211245;2007;1159,6
211245;2007;1159,6
211245;2007;1159,6
211245;2007;1159,6
211245;2007;1159,6
211250;2007;nada consta
211250;2007;nada consta
211250;2007;nada consta
211250;2007;nada consta
211250;2007;nada consta
211250;2007;nada consta
211260;2007;nada consta
211260;2007;nada consta
211260;2007;nada consta
211260;2007;nada consta
211260;2007;nada consta
211260;2007;nada consta
211260;2007;nada consta
211260;2007;nada consta
211260;2007;nada consta
211270;2007;0
211270;2007;0
211270;2007;0
211270;2007;0
211270;2007;0
211270;2007;0
211270;2007;0
211290;2007;233,6
211290;2007;233,6
211290;2007;233,6
211300;2007;1166,3
211300;2007;1166,3
211300;2007;1166,3
211400;2007;1950,2
211400;2007;1950,2
211400;2007;1950,2
211400;2007;1950,2
211400;2007;1950,2
510300;2007;388,8
510300;2007;388,8
510300;2007;388,8
510300;2007;388,8
510300;2007;388,8
510300;2007;388,8
510300;2007;388,8
510340;2007;169,5
510340;2007;169,5
510340;2007;169,5
510340;2007;169,5
510340;2007;169,5
510560;2007;1795,0
510560;2007;1795,0
510642;2007;3192,6
510642;2007;3192,6
510642;2007;3192,6
510642;2007;3192,6
510642;2007;3192,6
510642;2007;3192,6
510642;2007;3192,6
510642;2007;3192,6
510650;2007;77,9
510650;2007;77,9
510790;2007;2390,0
510790;2007;2390,0
221140;2007;nada consta
510550;2007;4479,8
150060;2007;5797,8
150050;2007;1619,1
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150060;2007;5797,8
150080;2007;87,1
150080;2007;87,1
150080;2007;87,1
150080;2007;87,1
150080;2007;87,1
150080;2007;87,1
150080;2007;87,1
150085;2007;1841,9
150090;2007;727,8
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
150140;2007;246,5
